"CODUSU","NRO_HOGAR","COMPONENTE","imp"
"TQRMNOSTVHLMLNCDEGPDJ00778315",1,2,0
"TQRMNOQSUHKOLPCDEGPDJ00789869",1,1,0
"TQRMNOQSUHKOLPCDEGPDJ00789869",1,2,0
"TQRMNOSRTHKOLPCDEGPDJ00789829",1,1,0
"TQRMNOSRTHKOLPCDEGPDJ00789829",1,2,0
"TQSMNOPUXHLOMNCDEGJBF00716193",1,1,0
"TQSMNOPUXHLOMNCDEGJBF00716193",1,2,0
"TQTMNOPUXHLOMNCDEGJBF00716191",1,1,2
"TQRMNORUSHJOKUCDEFOCD00797884",1,3,1
"TQRMNORUSHJOKUCDEFOCD00797884",1,5,0
"TQRMNOPTSHMOKUCDEFOCD00708762",1,1,0
"TQRMNOPTSHMOKUCDEFOCD00708762",1,3,1
"TQRMNOSWWHKLKTCDEIMBF00792659",1,1,0
"TQRMNOTYTHKNKRCDEFLID00787745",1,1,1
"TQRMNOTYTHKNKRCDEFLID00787745",1,2,1
"TQRMNORUTHJOKQCDEFLID00797886",1,1,1
"TQRMNOQXXHMOKRCDEGLDF00708691",1,2,0
"TQRMNOQXXHMOKRCDEGLDF00708691",1,3,0
"TQRMNOPTTHLOKPCDEGLDF00716465",1,2,0
"TQRMNOSWXHMOLNCDEHLEH00709217",1,1,0
"TQRMNOSWXHMOLNCDEHLEH00709217",1,2,1
"TQRMNOQWYHKOLPCDEHLEH00790347",1,1,0
"TQRMNOQWYHKOLPCDEHLEH00790347",1,2,1
"TQRMNOQWYHKOLPCDEHLEH00790347",1,5,1
"TQRMNOPQTHLMKMCDEIGED00779583",1,1,0
"TQRMNOSVVHKNKMCDEIGED00791077",1,2,1
"TQRMNOPVPHJMKOCDEIGED00797496",1,2,0
"TQRMNOQRPHMMKRCDEIGED00711682",1,1,0
"TQRMNORPUHKMKOCDEIGED00797498",1,1,0
"TQRMNORPUHKMKOCDEIGED00797498",1,2,1
"TQRMNOPVXHMOKMCDEGPDJ00712218",1,1,0
"TQRMNOPXTHMLKSCDEFNFF00711591",2,1,0
"TQRMNOTRYHLMKRCDEFNFF00715387",1,1,0
"TQRMNOTSVHLMKRCDEFNFF00715398",1,2,1
"TQRMNOTSVHLMKRCDEFNFF00715398",1,4,1
"TQRMNORVSHMOKTCDEFNFF00715399",1,2,0
"TQRMNORVSHMOKTCDEFNFF00715399",1,4,2
"TQRMNOQRYHKOKMCDEIJAH00792156",1,1,1
"TQRMNOQRYHKOKMCDEIJAH00792156",1,2,0
"TQRMNOQRYHKOKMCDEIJAH00792156",1,3,1
"TQRMNOQRYHKOKMCDEIJAH00792156",1,4,1
"TQRMNOSQVHKMKNCDEIJAH00791784",1,1,1
"TQTMNOPTRHMMKPCDEIJAH00710139",1,1,0
"TQTMNOPTRHMMKPCDEIJAH00710139",1,2,0
"TQRMNOPVUHKMKQCDEIJAH00792277",1,2,0
"TQRMNOPVUHKMKQCDEIJAH00792277",1,3,1
"TQRMNOUUYHLOKPCDEIJAH00719475",2,1,1
"TQRMNORQXHLMKQCDEFLID00715075",1,2,1
"TQRMNORYWHKMKPCDEFLID00787794",1,1,0
"TQRMNOPUVHMMKPCDEFLID00711927",1,1,0
"TQRMNOQPRHLOKSCDEFLID00715076",1,1,0
"TQRMNOQPRHLOKSCDEFLID00715076",1,2,0
"TQRMNOSYXHLNNTCDEIIAD00718604",1,1,0
"TQRMNOSYXHLNNTCDEIIAD00718604",1,2,0
"TQRMNORQXHMMOLCDEIIAD00797568",1,1,2
"TQRMNORQXHMMOLCDEIIAD00797568",1,2,1
"TQRMNORRPHMMOLCDEIIAD00709073",1,1,0
"TQRMNORQXHKOLLCDEHGHJ00797607",1,1,1
"TQRMNORRPHKOLLCDEHGHJ00789987",1,1,0
"TQRMNOQRSHKMLNCDEHGHJ00789917",1,1,1
"TQRMNOQRSHKMLNCDEHGHJ00789917",1,2,0
"TQRMNOPWTHLMLMCDEHGHJ00716958",2,1,0
"TQRMNOQWTHJMKMCDEFKID00797608",1,1,1
"TQRMNORQPHMMKNCDEFKID00710348",1,2,1
"TQRMNOSWPHKOKQCDEGOIH00789675",1,1,0
"TQRMNPRYTHJOKRCDEGOIH00797636",1,1,0
"TQRMNPRYTHJOKRCDEGOIH00797636",1,2,0
"TQRMNOSUTHMOKOCDEGOIH00711914",1,1,0
"TQRMNOPXXHMOLLCDEHPJB00711320",1,1,0
"TQRMNOSWVHKMKOCDEHPJB00790947",1,1,0
"TQRMNOQQVHKMKUCDEGJBF00788945",1,3,1
"TQRMNOQQVHKMKUCDEGJBF00788945",1,4,0
"TQRMNOSYUHJMLMCDEFOCD00797666",1,2,0
"TQRMNOQPYHKNKQCDEIHJF00791138",1,2,0
"TQRMNOPWYHJMLPCDEHNHB00796924",51,1,0
"TQRMNOQYQHMMLPCDEHNHB00711718",1,1,0
"TQRMNOQYQHMMLPCDEHNHB00711718",1,4,0
"TQRMNOPXSHKMLRCDEGGFB00788729",1,3,1
"TQRMNOQTWHLNMMCDEGGFB00715775",1,2,0
"TQRMNOPXSHLMKRCDEIHJF00718156",1,2,0
"TQRMNORWTHLMLPCDEHMHF00717542",1,2,0
"TQRMNORWTHLMLPCDEHMHF00717542",1,4,0
"TQRMNORWTHLMLPCDEHMHF00717542",1,5,0
"TQRMNORWTHLMLPCDEHMHF00717542",1,6,0
"TQSMNOSSTHKMKNCDEHJGH00790237",1,1,0
"TQSMNOSSTHKMKNCDEHJGH00790237",1,5,0
"TQRMNORSSHJKLMCDEHPJB00797750",1,1,0
"TQRMNORUXHMKLQCDEHPJB00712691",1,1,0
"TQRMNOQPSHMNLLCDEHGHJ00711857",1,1,1
"TQRMNOQPSHMNLLCDEHGHJ00711857",1,3,1
"TQRMNOPUYHMNKNCDEIHJF00713900",2,1,0
"TQRMNORSWHMNKNCDEIHJF00712695",1,1,0
"TQRMNOQTQHJNKQCDEIHJF00797751",1,2,0
"TQRMNOPWRHMMKPCDEIHJF00718077",1,1,1
"TQRMNOPWRHMMKPCDEIHJF00718077",1,2,1
"TQRMNORSSHMMKPCDEIHJF00712633",1,1,0
"TQRMNORSSHMMKPCDEIHJF00712633",1,2,1
"TQRMNOQSPHLMLTCDEGGFB00715825",1,1,0
"TQRMNOQSPHLMLTCDEGGFB00715825",1,2,0
"TQRMNOPXVHKMLTCDEGGFB00788581",1,1,0
"TQRMNOPXVHKMLTCDEGGFB00788581",1,2,1
"TQRMNOPXVHKMLTCDEGGFB00788581",1,3,0
"TQRMNOSWTHKNKMCDEGGFB00788693",1,1,0
"TQRMNOPTYHJMKNCDEOJAH00797798",1,3,0
"TQRMNORSPHKMLNCDEHGHJ00789914",1,1,0
"TQRMNORWWHKMLNCDEHGHJ00789915",1,1,0
"TQRMNORWWHKMLNCDEHGHJ00789915",1,2,1
"TQRMNORWWHKMLNCDEHGHJ00789915",1,3,0
"TQRMNORYTHMNLMCDEHGHJ00712624",1,1,0
"TQRMNORYTHMNLMCDEHGHJ00712624",1,2,0
"TQRMNOQYWHJNLMCDEHGHJ00797799",1,2,0
"TQRMNOPXVHKNKMCDEOHCH00792859",1,1,0
"TQRMNOQYQHKMLNCDEFPCH00788409",1,1,0
"TQRMNOQYQHKMLNCDEFPCH00788409",1,2,0
"TQRMNOUQSHKOLOCDEFPCH00788484",1,1,0
"TQRMNOUQSHKOLOCDEFPCH00788484",1,3,0
"TQRMNOUQSHKOLOCDEFPCH00788484",1,4,0
"TQRMNOPYRHJMLNCDEFPCH00797833",1,1,0
"TQTMNOPUXHLOMNCDEGJBF00716191",1,2,0
"TQRMNORSSHLOMNCDEGJBF00716202",1,1,1
"TQRMNOPPSHKNMOCDEGJBF00788916",1,4,0
"TQRMNOQVWHLMMOCDEGJBF00716026",1,1,0
"TQRMNOQVWHLMMOCDEGJBF00716026",1,2,1
"TQRMNORUTHJOKQCDEFLID00797886",1,2,1
"TQRMNOQSUHLOKTCDEFLID00715064",1,1,1
"TQRMNOSXQHKOLTCDEHJGH00790124",1,1,0
"TQRMNOSXQHKOLTCDEHJGH00790124",1,2,0
"TQRMNOQYYHLNLOCDEFMDB00715159",1,2,1
"TQRMNOSTTHKOLPCDEHLEH00790334",1,1,0
"TQRMNOQWSHLMLQCDEHLEH00717386",1,3,0
"TQRMNORQXHMLKOCDEOJAH00797473",1,2,2
"TQRMNOPWYHLNKQCDEHLEH00717401",1,1,0
"TQRMNOPWYHLNKQCDEHLEH00717401",1,2,0
"TQRMNOSYTHMNKQCDEHLEH00709627",1,3,0
"TQRMNOPVXHMOKMCDEGPDJ00712218",1,2,0
"TQRMNORVXHMOKMCDEGPDJ00712219",1,2,0
"TQRMNORVXHMOKMCDEGPDJ00712219",1,3,0
"TQRMNOPXTHMOSPCDEIJAH00791743",1,2,0
"TQRMNOPXTHMOSPCDEIJAH00791743",1,5,0
"TQRMNOQSSHKMKPCDEFNFF00788162",1,1,0
"TQRMNORPTHLMKSCDEFNFF00715400",1,2,0
"TQRMNOSUTHJMKRCDEFNFF00797530",1,1,2
"TQRMNOUYRHKOLOCDEFNFF00788130",1,1,0
"TQRMNOUYRHKOLOCDEFNFF00788130",1,2,1
"TQRMNOTRQHMOLMCDEFJAH00712208",1,1,0
"TQRMNOTRQHMOLMCDEFJAH00712208",1,2,0
"TQRMNORWWHKMLRCDEFJAH00787495",1,1,1
"TQRMNOQYPHJOLSCDEFJAH00797548",1,1,0
"TQRMNOPSPHMNONCDEIIAD00791360",1,1,0
"TQRMNOSQTHLNONCDEIIAD00718369",1,1,0
"TQRMNOSQTHLNONCDEIIAD00718369",1,2,1
"TQRMNOPPWHJLONCDEIIAD00797570",1,1,2
"TQRMNOPPWHJLONCDEIIAD00797570",1,2,1
"TQRMNOPPWHJLONCDEIIAD00797570",1,3,1
"TQRMNOPQTHLMLLCDEIJAH00718833",1,1,0
"TQRMNOSQYHJNLUCDEIJAH00797571",1,1,0
"TQRMNOSQYHJNLUCDEIJAH00797571",1,2,0
"TQRMNORYYHMMKUCDEHPJB00709341",1,1,0
"TQRMNORYYHMMKUCDEHPJB00709341",1,2,0
"TQSMNOQSPHJOKQCDEHPJB00797609",1,2,0
"TQRMNOQUVHJOKRCDEHPJB00797610",1,3,1
"TQRMNOSWVHKMKOCDEHPJB00790947",1,5,0
"TQRMNOQPPHJMLQCDEGPDJ00797637",1,1,0
"TQRMNOQPPHJMLQCDEGPDJ00797637",1,2,0
"TQRMNOPWUHJMKOCDEIGED00797638",1,2,1
"TQRMNORQXHKLKTCDEGPDJ00789795",1,1,1
"TQRMNORQXHKLKTCDEGPDJ00789795",1,2,0
"TQRMNOQUWHMKLQCDEHLEH00711410",1,1,0
"TQRMNOQRQHLNKOCDEIHJF00718126",1,1,0
"TQRMNOQRUHLNKOCDEIHJF00718127",1,2,0
"TQRMNOPVYHMOKOCDEIHJF00710317",1,1,0
"TQRMNOPVYHMOKOCDEIHJF00710317",1,2,0
"TQRMNORWWHKMKSCDEIHJF00791127",1,1,0
"TQRMNORWWHKMKSCDEIHJF00791127",1,3,0
"TQRMNOPPQHKMKTCDEIHJF00791099",1,1,2
"TQRMNOQXPHMMKRCDEIHJF00709488",2,1,1
"TQRMNORPYHKMLSCDEGGFB00788650",1,1,0
"TQRMNOPRVHMLMMCDEGGFB00797698",1,1,1
"TQRMNOPRYHMLMMCDEGGFB00710431",2,1,0
"TQRMNOPRYHMLMMCDEGGFB00710431",2,2,1
"TQRMNOQYWHKKKNCDEGGFB00788709",1,1,0
"TQRMNOQYWHKKKNCDEGGFB00788709",1,2,0
"TQRMNOQTVHKLKNCDEGGFB00788745",1,1,0
"TQRMNOQTVHKLKNCDEGGFB00788745",1,2,1
"TQRMNORTRHLMLNCDEHJGH00717202",1,1,0
"TQRMNOPPXHMOMLCDEIKAH00708965",1,1,1
"TQRMNOPPXHMOMLCDEIKAH00708965",1,2,1
"TQRMNOPSPHLNLOCDEFMDB00715223",1,1,0
"TQRMNOQRQHMMKQCDEIHJF00712635",1,2,2
"TQRMNOQRTHMMKQCDEIHJF00712636",1,1,0
"TQRMNOSQUHMMKQCDEIHJF00711696",1,1,1
"TQRMNOPPVHKMKTCDEIHJF00791095",1,1,0
"TQRMNOSWQHJMKSCDEIHJF00797752",1,1,0
"TQSMNORSVHJMSLCDEIJAH00797753",1,2,0
"TQRMNOSWTHKNKMCDEGGFB00788693",1,2,2
"TQRMNORWPHKOLNCDEGGFB00788705",1,1,0
"TQRMNORWPHKOLNCDEGGFB00788705",1,3,0
"TQRMNOPYRHJOLSCDEFKID00797777",1,1,1
"TQRMNOPYRHJOLSCDEFKID00797777",1,2,0
"TQRMNOPWRHLMLMCDEHGHJ00778388",1,1,1
"TQRMNORTUHKOKNCDEHPJB00790798",1,1,0
"TQRMNORTWHKOKNCDEHPJB00797802",1,3,0
"TQRMNOQQRHMMKUCDEHPJB00712638",1,1,1
"TQRMNOSYWHLOMNCDEFKID00714797",1,1,1
"TQRMNOUSRHJOLUCDEFKID00797803",1,1,1
"TQRMNORWQHMOMOCDEFKID00711848",1,1,1
"TQRMNOQXWHJMLNCDEFPCH00797834",1,1,1
"TQRMNOQXWHJMLNCDEFPCH00797834",1,2,0
"TQRMNOSPQHMOLQCDEFPCH00708810",1,3,1
"TQRMNOQQTHLOLQCDEFPCH00715651",1,1,0
"TQRMNOQQTHLOLQCDEFPCH00715651",1,2,0
"TQRMNOQQXHMMKNCDEOHCH00708832",1,1,0
"TQRMNOQQYHMMKNCDEOHCH00708833",1,1,0
"TQRMNOQQYHMMKNCDEOHCH00708833",1,2,0
"TQRMNOTUWHJOMOCDEGJBF00797852",1,2,1
"TQRMNOTUWHJOMOCDEGJBF00797852",1,3,1
"TQRMNOTUWHJOMOCDEGJBF00797852",1,4,1
"TQRMNOPRYHLMMPCDEGJBF00716196",1,1,0
"TQRMNORRXHLMMPCDEGJBF00716001",1,1,1
"TQRMNORRVHLMKNCDEIMBF00719846",1,1,0
"TQRMNORRVHLMKNCDEIMBF00719846",1,2,1
"TQSMNOQUSHLLLPCDEFMDB00797887",1,1,1
"TQSMNOQUSHLLLPCDEFMDB00797887",1,2,0
"TQSMNOQUSHLLLPCDEFMDB00797887",1,3,2
"TQSMNOQUSHLLLPCDEFMDB00797887",1,4,1
"TQRMNORPTHKNLQCDEFMDB00787915",1,1,1
"TQRMNOSYTHMNKQCDEHLEH00709627",1,5,0
"TQRMNOSXSHKKKRCDEHLEH00790403",1,3,0
"TQRMNOPSUHKMKTCDEHLEH00797474",1,1,0
"TQRMNOTRPHJMKRCDEHLEH00797476",1,1,1
"TQRMNOQUVHMOSQCDEIJAH00791822",1,4,0
"TQRMNOSYUHKMQOCDEIJAH00797502",1,1,0
"TQRMNOSYUHKMQOCDEIJAH00797502",1,2,1
"TQRMNOQWXHJNRPCDEIJAH00797503",1,1,1
"TQRMNOSUPHLOLSCDEHNHB00717678",1,1,0
"TQRMNOSUPHLOLSCDEHNHB00717678",1,2,0
"TQRMNOTRVHLOLSCDEHNHB00717679",1,1,0
"TQRMNOTRVHLOLSCDEHNHB00717679",1,3,0
"TQRMNOTRVHLOLSCDEHNHB00717679",1,4,1
"TQRMNOTRVHLOLSCDEHNHB00717679",1,5,1
"TQRMNOSWSHKLKMCDEHNHB00790600",1,1,0
"TQRMNOSWSHKLKMCDEHNHB00790600",1,2,0
"TQRMNOPPQHLNLSCDEFJAH00714691",1,1,0
"TQRMNOPPQHLNLSCDEFJAH00714691",1,2,0
"TQRMNOQVWHLNLSCDEFJAH00714692",1,1,1
"TQRMNOQVWHLNLSCDEFJAH00714692",1,2,1
"TQRMNOPXPHLOLTCDEFJAH00714693",1,1,0
"TQRMNOPRVHMLLNCDEGPDJ00716837",1,1,0
"TQRMNOPRVHMLLNCDEGPDJ00716837",1,2,0
"TQRMNORQQHLOLPCDEGPDJ00716841",2,1,0
"TQRMNOTPPHLOLPCDEGPDJ00716838",1,1,0
"TQRMNORVPHKOMMCDEHJGH00790143",1,1,0
"TQRMNORVPHKOMMCDEHJGH00790143",1,2,0
"TQRMNORVSHKOMMCDEHJGH00790142",1,1,0
"TQRMNOPQXHMKKPCDEHGHJ00711295",1,1,0
"TQRMNORXTHLOLQCDEFNFF00715338",1,1,0
"TQRMNORXTHJOKMCDEGNFJ00797572",1,1,1
"TQRMNOPRVHKMLNCDEFPCH00788405",1,1,0
"TQRMNOPRVHKMLNCDEFPCH00788405",1,2,0
"TQRMNORPRHKOLOCDEFPCH00788492",1,1,0
"TQRMNORPRHKOLOCDEFPCH00788492",1,2,0
"TQRMNORPRHKOLOCDEFPCH00788492",1,3,1
"TQRMNORPRHKOLOCDEFPCH00788492",1,4,0
"TQRMNORPSHKOLOCDEFPCH00788499",1,4,0
"TQRMNOTRSHKOLOCDEFPCH00797611",1,1,1
"TQRMNORWRHKMLQCDEHLEH00797640",1,1,1
"TQRMNOPRTHLOLNCDEHMHF00717475",1,2,0
"TQRMNOPRTHLOLNCDEHMHF00717475",1,3,0
"TQRMNOPPQHMNLOCDEHMHF00711200",1,1,1
"TQRMNOPPQHMNLOCDEHMHF00711200",1,2,0
"TQRMNOPPQHMNLOCDEHMHF00711200",1,3,0
"TQRMNOPPQHMNLOCDEHMHF00711200",1,5,0
"TQRMNOPPQHMNLOCDEHMHF00711200",1,6,0
"TQRMNOPPTHMNLOCDEHMHF00711188",1,2,0
"TQRMNOPYQHKMKQCDEFOCD00788396",1,1,0
"TQRMNOPYQHKMKQCDEFOCD00788396",1,2,0
"TQRMNOSSTHKOKOCDEFOCD00788273",1,1,0
"TQRMNOQTRHMMKSCDEIHJF00718121",1,1,0
"TQRMNORWSHLOKSCDEIHJF00718122",1,1,0
"TQRMNOVPPHLOKSCDEIHJF00718123",1,1,2
"TQRMNORRUHJMSLCDEIJAH00797669",1,1,0
"TQRMNORRUHJMSLCDEIJAH00797669",1,2,1
"TQRMNOSQUHJKKTCDEGIBJ00797670",1,2,0
"TQRMNOSTXHKMKNCDEGGFB00797700",1,1,1
"TQRMNOSTXHKMKNCDEGGFB00797700",1,2,0
"TQRMNOQYPHKNKMCDEGGFB00788576",1,1,0
"TQRMNOQYPHKNKMCDEGGFB00788576",1,2,0
"TQRMNOPURHLMLOCDEHMHF00717476",1,1,1
"TQSMNOQPXHJOLNCDEHMHF00797701",1,1,0
"TQSMNOQPXHJOLNCDEHMHF00797701",1,2,0
"TQRMNOSSYHLOLLCDEGNFJ00716586",1,1,0
"TQRMNOSSYHLOLLCDEGNFJ00716586",1,2,0
"TQRMNOQPVHKNKQCDEIHJF00791147",1,2,0
"TQRMNOQXTHKMKRCDEOJAH00793087",1,1,1
"TQRMNOPYTHKOKSCDEOJAH00797755",1,1,0
"TQRMNORXPHKOKSCDEOJAH00793063",1,1,0
"TQRMNOQWXHMKKUCDEOJAH00711017",2,1,1
"TQRMNOQWXHMKKUCDEOJAH00711017",2,2,0
"TQRMNOQTXHLOKTCDEOJAH00720286",1,1,1
"TQRMNORSTHMMKPCDEIHJF00710320",1,1,0
"TQRMNOSRTHLOKRCDEIHJF00779750",1,1,0
"TQRMNOSRRHMMKSCDEIHJF00710057",1,1,0
"TQRMNOSRUHMMKSCDEIHJF00710058",1,1,0
"TQRMNOSRUHMMKSCDEIHJF00710058",1,2,1
"TQRMNORWQHMOMOCDEFKID00711848",1,2,0
"TQRMNORWQHMOMOCDEFKID00711848",1,3,0
"TQRMNOPXQHMOMPCDEFKID00712495",1,2,1
"TQRMNOPYWHLMMPCDEFKID00714799",1,1,1
"TQSMNOQQQHJNMOCDEFKID00797804",1,1,0
"TQRMNOPWPHJMMPCDEFKID00797805",1,1,1
"TQRMNOTYVHKOKOCDEOHCH00792978",1,1,0
"TQRMNOQQUHLMKOCDEOHCH00720211",1,1,0
"TQRMNOQQUHLMKOCDEOHCH00720211",1,2,0
"TQRMNOQQUHLMKOCDEOHCH00720211",1,3,1
"TQRMNOQQUHLMKOCDEOHCH00720211",1,4,0
"TQRMNOUTYHKOLQCDEGLDF00789461",1,2,0
"TQRMNOPXTHLNLQCDEGLDF00716437",3,1,0
"TQRMNOPXTHLNLQCDEGLDF00716437",3,3,0
"TQRMNOPUTHKKKTCDEHIBB00790045",1,3,0
"TQRMNOPUTHKKKTCDEHIBB00790045",1,4,1
"TQRMNORRTHMOLMCDEIMBF00711996",1,2,1
"TQRMNORVPHJNKTCDEIMBF00797853",1,1,0
"TQRMNORVPHJNKTCDEIMBF00797853",1,2,2
"TQRMNOSWVHKLKTCDEIMBF00792658",1,1,1
"TQRMNOPTYHKMLNCDEIMBF00792566",1,1,0
"TQRMNOPTYHKMLNCDEIMBF00792566",1,2,1
"TQRMNOPSWHJNLQCDEFMDB00797888",1,1,2
"TQRMNOPSWHJNLQCDEFMDB00797888",1,2,0
"TQRMNOQQYHKLKSCDEFMDB00788082",1,1,0
"TQRMNOQTPHKMKNCDEFMDB00787920",1,1,0
"TQRMNORXXHJNLOCDEGLDF00797890",1,1,0
"TQRMNOVPXHLLKUCDEHLEH00717383",1,1,0
"TQRMNOTXVHKMLLCDEHLEH00790416",1,1,0
"TQRMNOTXVHKMLLCDEHLEH00790416",1,2,0
"TQRMNOPSVHMLLLCDEHLEH00709638",1,5,0
"TQRMNOQVYHJLLMCDEGJBF00797477",1,1,2
"TQRMNOSSWHLLLOCDEGJBF00716226",1,1,1
"TQRMNOTXRHJNRPCDEIJAH00797504",1,1,0
"TQRMNOSPTHLORPCDEIJAH00797505",1,2,1
"TQRMNOPPSHMLRTCDEIJAH00710903",51,1,1
"TQRMNOUPWHKLSPCDEIJAH00797506",1,1,1
"TQRMNOSWSHKLKMCDEHNHB00790600",1,3,0
"TQRMNOSWSHKLKMCDEHNHB00790600",1,5,1
"TQRMNOPSTHKMKNCDEHNHB00790745",1,1,1
"TQRMNOPSTHKMKNCDEHNHB00790745",1,2,1
"TQRMNOWVTHKNKNCDEHNHB00790679",1,1,0
"TQRMNOQYTHKOKMCDEHNHB00790615",1,1,1
"TQRMNOQYXHKOKMCDEHNHB00790638",1,1,0
"TQRMNOQYXHKOKMCDEHNHB00790638",1,2,0
"TQRMNOPQQHMOLOCDEGPDJ00711933",1,1,0
"TQRMNOPQQHMOLOCDEGPDJ00711933",1,2,0
"TQRMNOQRTHMOLOCDEGPDJ00711935",1,1,0
"TQRMNOQRTHMOLOCDEGPDJ00711935",1,3,0
"TQRMNOQRYHKMKNCDEGKDB00789264",1,1,0
"TQRMNOQRYHKMKNCDEGKDB00789264",1,2,0
"TQRMNOQSWHKMKTCDEGKDB00789143",1,3,1
"TQRMNORXTHJOKMCDEGNFJ00797572",1,2,0
"TQRMNOPTPHLMKTCDEGGFB00777072",1,1,0
"TQRMNOQYVHKNKSCDEGGFB00788637",1,1,0
"TQRMNORSXHJMLLCDEGGFB00797573",1,1,0
"TQRMNOPRTHKMKOCDEFOCD00788303",1,2,0
"TQRMNOPRTHKMKOCDEFOCD00788303",1,3,0
"TQRMNORRPHKMLQCDEFOCD00788281",1,1,0
"TQRMNORRPHKMLQCDEFOCD00788281",1,2,0
"TQRMNOQUWHMNLOCDEFPCH00712133",1,1,0
"TQRMNOQUWHMNLOCDEFPCH00712133",1,3,0
"TQRMNOPTUHKOLQCDEFPCH00788495",1,1,0
"TQRMNOSYWHKKKNCDEOHCH00797612",1,1,0
"TQRMNOPSPHMMKNCDEOHCH00720240",1,1,0
"TQRMNORPYHMMKOCDEOHCH00713602",2,1,0
"TQRMNOPPWHMMKPCDEOHCH00712135",1,1,1
"TQRMNOSVWHMOKRCDEGKDB00708623",1,1,0
"TQRMNOSVWHMOKRCDEGKDB00708623",1,2,0
"TQRMNOSPUHMOKRCDEGIBJ00712047",1,2,1
"TQRMNOPQSHMMKTCDEGIBJ00788782",1,1,1
"TQRMNOTQTHLMLNCDEGIBJ00715949",1,3,0
"TQRMNOQXWHMOKUCDEGIBJ00712048",1,1,1
"TQRMNOPWYHJOLOCDEGIBJ00797671",1,1,0
"TQRMNOPSRHMMKMCDEGNFJ00797703",1,1,0
"TQRMNOPSRHMMKMCDEGNFJ00797703",1,3,0
"TQRMNORRXHMOKSCDEGNFJ00711643",1,1,0
"TQRMNOPVTHJNLLCDEGNFJ00797727",1,1,0
"TQRMNOPXVHJMLPCDEGNFJ00797728",1,1,1
"TQRMNOQQWHLMLPCDEGNFJ00716587",1,2,0
"TQRMNOQQWHLMLPCDEGNFJ00716587",1,3,1
"TQRMNOPWXHKOKOCDEFOCD00788351",1,2,0
"TQRMNOPPXHMOKUCDEGKDB00709590",1,2,0
"TQRMNOPPXHMOKUCDEGKDB00709590",1,4,1
"TQRMNOQTXHLOKTCDEOJAH00720286",1,2,0
"TQRMNORQQHKMLLCDEOJAH00793012",1,1,0
"TQRMNOQYWHMMLNCDEOJAH00712112",1,1,0
"TQRMNOQYWHMMLNCDEOJAH00712112",1,2,0
"TQRMNOSQTHJMLNCDEGNFJ00797760",1,1,1
"TQRMNOSQTHJMLNCDEGNFJ00797760",1,3,0
"TQRMNOQVVHLMMOCDEGJBF00716030",1,1,1
"TQRMNOTRQHJNLLCDEFPCH00797780",1,1,0
"TQRMNOTRQHJNLLCDEFPCH00797780",1,2,1
"TQRMNOPPVHJMLPCDEOHCH00797781",1,1,0
"TQRMNOPPVHJMLPCDEOHCH00797781",1,2,0
"TQRMNOPUXHLOKMCDEFLID00715012",1,1,1
"TQRMNOPUXHLOKMCDEFLID00715012",1,3,1
"TQRMNOPVPHLOKMCDEFLID00715073",1,2,0
"TQRMNOQTVHMOKUCDEIHJF00711764",1,1,0
"TQRMNOTURHKNKRCDEFLID00787832",1,1,0
"TQRMNOPUUHKKLPCDEGGFB00788629",1,3,1
"TQRMNOQXXHKKKQCDEIGED00797835",1,1,1
"TQRMNORYVHJMLMCDEFLID00797836",1,2,1
"TQRMNORYVHJMLMCDEFLID00797836",1,3,1
"TQRMNORYYHJMLMCDEFLID00797837",1,1,1
"TQRMNORSWHKKLLCDEFLID00787786",1,1,0
"TQRMNOTWTHKKLOCDEFLID00787834",1,1,0
"TQRMNOPXPHKOLPCDEFLID00787755",1,1,0
"TQRMNOPUXHKMLNCDEIMBF00792581",1,1,1
"TQRMNOPUXHKMLNCDEIMBF00792581",1,2,0
"TQRMNORUQHKMLNCDEIMBF00792563",1,1,0
"TQRMNOVWQHLKLLCDEIMBF00719845",1,1,0
"TQRMNOVWQHLKLLCDEIMBF00719845",1,2,0
"TQRMNOPYSHLNLMCDEIMBF00719848",1,1,1
"TQRMNOPYSHLNLMCDEIMBF00719848",1,2,0
"TQRMNOPYSHLNLMCDEIMBF00719848",1,4,1
"TQRMNOPWRHKMLPCDEIMBF00792669",1,1,0
"TQRMNOPWRHKMLPCDEIMBF00792669",1,2,0
"TQRMNOQQRHJNLPCDEGLDF00796162",1,2,0
"TQRMNORWUHJNLPCDEGLDF00797891",1,2,1
"TQRMNORWUHJNLPCDEGLDF00797891",1,3,1
"TQRMNOQUUHMNLQCDEGLDF00709393",1,2,0
"TQRMNOQSQHJMKNCDEIGED00797892",1,1,0
"TQRMNOQRRHLKKTCDEIHJF00718120",1,2,0
"TQRMNOSRWHKOKUCDEIHJF00791183",1,2,0
"TQRMNOSRWHKOKUCDEIHJF00791183",1,3,0
"TQRMNORVSHMOKMCDEIHJF00709264",1,1,0
"TQRMNORVSHMOKMCDEIHJF00709264",1,5,2
"TQRMNORVSHMOKMCDEIHJF00709264",1,6,0
"TQRMNOQPWHKNKPCDEIHJF00791163",1,1,0
"TQRMNOPRYHKLOUCDEIJAH00791650",1,1,0
"TQRMNOPRYHKLOUCDEIJAH00791650",1,2,0
"TQRMNOSTWHKLSRCDEIJAH00797507",1,1,2
"TQSMNOQUXHJMTSCDEIJAH00797509",1,2,0
"TQRMNOSQSHLLKMCDEHMHF00778955",1,1,0
